key,value,timestamp,sentence
D - Positive,0.1823,"00:58:44,438 --> 00:58:45,730","[MAN LAUGHING]"
E - Very Positive,0.0377,"00:58:44,438 --> 00:58:45,730","[MAN LAUGHING]"
A - Very Negative,0.0630,"00:58:45,981 --> 00:58:48,108","[BOTH HOWLING]"
A - Negative,0.3897,"00:58:45,981 --> 00:58:48,108","[BOTH HOWLING]"
C - Neutral,0.3993,"00:58:45,981 --> 00:58:48,108","[BOTH HOWLING]"
D - Positive,0.1186,"00:58:45,981 --> 00:58:48,108","[BOTH HOWLING]"
E - Very Positive,0.0294,"00:58:45,981 --> 00:58:48,108","[BOTH HOWLING]"
A - Very Negative,0.0668,"00:58:49,652 --> 00:58:50,944","Woof, woof."
A - Negative,0.2503,"00:58:49,652 --> 00:58:50,944","Woof, woof."
C - Neutral,0.2877,"00:58:49,652 --> 00:58:50,944","Woof, woof."
D - Positive,0.3048,"00:58:49,652 --> 00:58:50,944","Woof, woof."
E - Very Positive,0.0904,"00:58:49,652 --> 00:58:50,944","Woof, woof."
A - Very Negative,0.0648,"00:58:51,195 --> 00:58:52,987","[BOTH CONTINUE HOWLING]"
A - Negative,0.3878,"00:58:51,195 --> 00:58:52,987","[BOTH CONTINUE HOWLING]"
C - Neutral,0.3867,"00:58:51,195 --> 00:58:52,987","[BOTH CONTINUE HOWLING]"
D - Positive,0.1283,"00:58:51,195 --> 00:58:52,987","[BOTH CONTINUE HOWLING]"
E - Very Positive,0.0324,"00:58:51,195 --> 00:58:52,987","[BOTH CONTINUE HOWLING]"
A - Very Negative,0.2851,"00:59:19,181 --> 00:59:21,808","Oh, I'm gonna die, Aningaaq."
A - Negative,0.6111,"00:59:19,181 --> 00:59:21,808","Oh, I'm gonna die, Aningaaq."
C - Neutral,0.0840,"00:59:19,181 --> 00:59:21,808","Oh, I'm gonna die, Aningaaq."
D - Positive,0.0108,"00:59:19,181 --> 00:59:21,808","Oh, I'm gonna die, Aningaaq."
E - Very Positive,0.0091,"00:59:19,181 --> 00:59:21,808","Oh, I'm gonna die, Aningaaq."
A - Very Negative,0.0644,"00:59:24,145 --> 00:59:27,355","I know, we're all gonna die."
A - Negative,0.4802,"00:59:24,145 --> 00:59:27,355","I know, we're all gonna die."
C - Neutral,0.3867,"00:59:24,145 --> 00:59:27,355","I know, we're all gonna die."
D - Positive,0.0580,"00:59:24,145 --> 00:59:27,355","I know, we're all gonna die."
E - Very Positive,0.0107,"00:59:24,145 --> 00:59:27,355","I know, we're all gonna die."
A - Very Negative,0.0069,"00:59:24,145 --> 00:59:27,355","Everybody knows that."
A - Negative,0.0236,"00:59:24,145 --> 00:59:27,355","Everybody knows that."
C - Neutral,0.2667,"00:59:24,145 --> 00:59:27,355","Everybody knows that."
D - Positive,0.6361,"00:59:24,145 --> 00:59:27,355","Everybody knows that."
E - Very Positive,0.0667,"00:59:24,145 --> 00:59:27,355","Everybody knows that."
A - Very Negative,0.2653,"00:59:28,023 --> 00:59:30,358","But I'm gonna die today."
A - Negative,0.6345,"00:59:28,023 --> 00:59:30,358","But I'm gonna die today."
C - Neutral,0.0494,"00:59:28,023 --> 00:59:30,358","But I'm gonna die today."
D - Positive,0.0303,"00:59:28,023 --> 00:59:30,358","But I'm gonna die today."
E - Very Positive,0.0205,"00:59:28,023 --> 00:59:30,358","But I'm gonna die today."
A - Very Negative,0.0063,"00:59:32,862 --> 00:59:34,070","Funny, that."
A - Negative,0.0167,"00:59:32,862 --> 00:59:34,070","Funny, that."
C - Neutral,0.0470,"00:59:32,862 --> 00:59:34,070","Funny, that."
D - Positive,0.8074,"00:59:32,862 --> 00:59:34,070","Funny, that."
E - Very Positive,0.1226,"00:59:32,862 --> 00:59:34,070","Funny, that."
A - Very Negative,0.0128,"00:59:34,321 --> 00:59:36,281","You know, to know..."
A - Negative,0.1069,"00:59:34,321 --> 00:59:36,281","You know, to know..."
C - Neutral,0.7403,"00:59:34,321 --> 00:59:36,281","You know, to know..."
D - Positive,0.1297,"00:59:34,321 --> 00:59:36,281","You know, to know..."
E - Very Positive,0.0103,"00:59:34,321 --> 00:59:36,281","You know, to know..."
A - Very Negative,0.0934,"00:59:39,285 --> 00:59:42,370","But the thing is, it's that I'm still scared."
A - Negative,0.3494,"00:59:39,285 --> 00:59:42,370","But the thing is, it's that I'm still scared."
C - Neutral,0.1252,"00:59:39,285 --> 00:59:42,370","But the thing is, it's that I'm still scared."
D - Positive,0.3496,"00:59:39,285 --> 00:59:42,370","But the thing is, it's that I'm still scared."
E - Very Positive,0.0823,"00:59:39,285 --> 00:59:42,370","But the thing is, it's that I'm still scared."
A - Very Negative,0.0651,"00:59:42,830 --> 00:59:44,789","I'm really scared."
A - Negative,0.3267,"00:59:42,830 --> 00:59:44,789","I'm really scared."
C - Neutral,0.3725,"00:59:42,830 --> 00:59:44,789","I'm really scared."
D - Positive,0.1956,"00:59:42,830 --> 00:59:44,789","I'm really scared."
E - Very Positive,0.0401,"00:59:42,830 --> 00:59:44,789","I'm really scared."
A - Very Negative,0.1001,"00:59:47,460 --> 00:59:51,087","Nobody will mourn for me, no one will pray for my soul."
A - Negative,0.4608,"00:59:47,460 --> 00:59:51,087","Nobody will mourn for me, no one will pray for my soul."
C - Neutral,0.2341,"00:59:47,460 --> 00:59:51,087","Nobody will mourn for me, no one will pray for my soul."
D - Positive,0.1590,"00:59:47,460 --> 00:59:51,087","Nobody will mourn for me, no one will pray for my soul."
E - Very Positive,0.0460,"00:59:47,460 --> 00:59:51,087","Nobody will mourn for me, no one will pray for my soul."
A - Very Negative,0.0123,"00:59:54,216 --> 00:59:56,009","Will you mourn for me?"
A - Negative,0.1420,"00:59:54,216 --> 00:59:56,009","Will you mourn for me?"
C - Neutral,0.6419,"00:59:54,216 --> 00:59:56,009","Will you mourn for me?"
D - Positive,0.1900,"00:59:54,216 --> 00:59:56,009","Will you mourn for me?"
E - Very Positive,0.0138,"00:59:54,216 --> 00:59:56,009","Will you mourn for me?"
A - Very Negative,0.0056,"00:59:57,511 --> 00:59:59,512","Will you say a prayer for me?"
A - Negative,0.0852,"00:59:57,511 --> 00:59:59,512","Will you say a prayer for me?"
C - Neutral,0.7541,"00:59:57,511 --> 00:59:59,512","Will you say a prayer for me?"
D - Positive,0.1495,"00:59:57,511 --> 00:59:59,512","Will you say a prayer for me?"
E - Very Positive,0.0055,"00:59:57,511 --> 00:59:59,512","Will you say a prayer for me?"
A - Very Negative,0.0043,"01:00:00,097 --> 01:00:01,848","Or is it too late?"
A - Negative,0.0575,"01:00:00,097 --> 01:00:01,848","Or is it too late?"
C - Neutral,0.9347,"01:00:00,097 --> 01:00:01,848","Or is it too late?"
D - Positive,0.0028,"01:00:00,097 --> 01:00:01,848","Or is it too late?"
E - Very Positive,0.0008,"01:00:00,097 --> 01:00:01,848","Or is it too late?"
A - Very Negative,0.0410,"01:00:03,267 --> 01:00:04,851","[SIGHS]"
A - Negative,0.2465,"01:00:03,267 --> 01:00:04,851","[SIGHS]"
C - Neutral,0.4790,"01:00:03,267 --> 01:00:04,851","[SIGHS]"
D - Positive,0.1967,"01:00:03,267 --> 01:00:04,851","[SIGHS]"
E - Very Positive,0.0368,"01:00:03,267 --> 01:00:04,851","[SIGHS]"
A - Very Negative,0.1529,"01:00:06,395 --> 01:00:10,023","I mean, I'd say one for myself, but I've never prayed in my life, so..."
A - Negative,0.6687,"01:00:06,395 --> 01:00:10,023","I mean, I'd say one for myself, but I've never prayed in my life, so..."
C - Neutral,0.1455,"01:00:06,395 --> 01:00:10,023","I mean, I'd say one for myself, but I've never prayed in my life, so..."
D - Positive,0.0228,"01:00:06,395 --> 01:00:10,023","I mean, I'd say one for myself, but I've never prayed in my life, so..."
E - Very Positive,0.0101,"01:00:06,395 --> 01:00:10,023","I mean, I'd say one for myself, but I've never prayed in my life, so..."
A - Very Negative,0.0443,"01:00:11,567 --> 01:00:13,443","Nobody ever taught me how."
A - Negative,0.3322,"01:00:11,567 --> 01:00:13,443","Nobody ever taught me how."
C - Neutral,0.3786,"01:00:11,567 --> 01:00:13,443","Nobody ever taught me how."
D - Positive,0.2163,"01:00:11,567 --> 01:00:13,443","Nobody ever taught me how."
E - Very Positive,0.0287,"01:00:11,567 --> 01:00:13,443","Nobody ever taught me how."
A - Very Negative,0.0443,"01:00:17,698 --> 01:00:19,783","Nobody ever taught me how."
A - Negative,0.3322,"01:00:17,698 --> 01:00:19,783","Nobody ever taught me how."
C - Neutral,0.3786,"01:00:17,698 --> 01:00:19,783","Nobody ever taught me how."
D - Positive,0.2163,"01:00:17,698 --> 01:00:19,783","Nobody ever taught me how."
E - Very Positive,0.0287,"01:00:17,698 --> 01:00:19,783","Nobody ever taught me how."
A - Very Negative,0.0508,"01:00:20,326 --> 01:00:21,868","[MAN SPEAKING]"
A - Negative,0.3014,"01:00:20,326 --> 01:00:21,868","[MAN SPEAKING]"
C - Neutral,0.4278,"01:00:20,326 --> 01:00:21,868","[MAN SPEAKING]"
D - Positive,0.1823,"01:00:20,326 --> 01:00:21,868","[MAN SPEAKING]"
E - Very Positive,0.0377,"01:00:20,326 --> 01:00:21,868","[MAN SPEAKING]"
A - Very Negative,0.0877,"01:00:23,829 --> 01:00:25,955","[BABY CRYING OVER RADIO]"
A - Negative,0.5015,"01:00:23,829 --> 01:00:25,955","[BABY CRYING OVER RADIO]"
C - Neutral,0.2913,"01:00:23,829 --> 01:00:25,955","[BABY CRYING OVER RADIO]"
D - Positive,0.0907,"01:00:23,829 --> 01:00:25,955","[BABY CRYING OVER RADIO]"
E - Very Positive,0.0289,"01:00:23,829 --> 01:00:25,955","[BABY CRYING OVER RADIO]"
A - Very Negative,0.0066,"01:00:31,128 --> 01:00:32,545","A baby."
A - Negative,0.0393,"01:00:31,128 --> 01:00:32,545","A baby."
C - Neutral,0.7125,"01:00:31,128 --> 01:00:32,545","A baby."
D - Positive,0.2240,"01:00:31,128 --> 01:00:32,545","A baby."
E - Very Positive,0.0177,"01:00:31,128 --> 01:00:32,545","A baby."
A - Very Negative,0.0809,"01:00:33,547 --> 01:00:35,423","[MAN CONTINUES SPEAKING]"
A - Negative,0.4654,"01:00:33,547 --> 01:00:35,423","[MAN CONTINUES SPEAKING]"
C - Neutral,0.2977,"01:00:33,547 --> 01:00:35,423","[MAN CONTINUES SPEAKING]"
D - Positive,0.1222,"01:00:33,547 --> 01:00:35,423","[MAN CONTINUES SPEAKING]"
E - Very Positive,0.0337,"01:00:33,547 --> 01:00:35,423","[MAN CONTINUES SPEAKING]"
A - Very Negative,0.0967,"01:00:40,387 --> 01:00:42,555","[MAN SINGING IN FOREIGN LANGUAGE]"
A - Negative,0.5323,"01:00:40,387 --> 01:00:42,555","[MAN SINGING IN FOREIGN LANGUAGE]"
C - Neutral,0.2637,"01:00:40,387 --> 01:00:42,555","[MAN SINGING IN FOREIGN LANGUAGE]"
D - Positive,0.0795,"01:00:40,387 --> 01:00:42,555","[MAN SINGING IN FOREIGN LANGUAGE]"
E - Very Positive,0.0278,"01:00:40,387 --> 01:00:42,555","[MAN SINGING IN FOREIGN LANGUAGE]"
A - Very Negative,0.0289,"01:00:45,351 --> 01:00:47,811","There's a baby with you, huh?"
A - Negative,0.1454,"01:00:45,351 --> 01:00:47,811","There's a baby with you, huh?"
C - Neutral,0.3400,"01:00:45,351 --> 01:00:47,811","There's a baby with you, huh?"
D - Positive,0.4455,"01:00:45,351 --> 01:00:47,811","There's a baby with you, huh?"
E - Very Positive,0.0402,"01:00:45,351 --> 01:00:47,811","There's a baby with you, huh?"
A - Very Negative,0.0124,"01:00:50,105 --> 01:00:52,357","Is that a lullaby you're singing?"
A - Negative,0.2553,"01:00:50,105 --> 01:00:52,357","Is that a lullaby you're singing?"
C - Neutral,0.7112,"01:00:50,105 --> 01:00:52,357","Is that a lullaby you're singing?"
D - Positive,0.0195,"01:00:50,105 --> 01:00:52,357","Is that a lullaby you're singing?"
E - Very Positive,0.0016,"01:00:50,105 --> 01:00:52,357","Is that a lullaby you're singing?"
A - Very Negative,0.0508,"01:00:52,691 --> 01:00:54,359","[BABY COOING]"
A - Negative,0.3014,"01:00:52,691 --> 01:00:54,359","[BABY COOING]"
C - Neutral,0.4278,"01:00:52,691 --> 01:00:54,359","[BABY COOING]"
D - Positive,0.1823,"01:00:52,691 --> 01:00:54,359","[BABY COOING]"
E - Very Positive,0.0377,"01:00:52,691 --> 01:00:54,359","[BABY COOING]"
A - Very Negative,0.0031,"01:00:55,361 --> 01:00:56,820","That's so sweet."
A - Negative,0.0056,"01:00:55,361 --> 01:00:56,820","That's so sweet."
C - Neutral,0.0945,"01:00:55,361 --> 01:00:56,820","That's so sweet."
D - Positive,0.7142,"01:00:55,361 --> 01:00:56,820","That's so sweet."
E - Very Positive,0.1827,"01:00:55,361 --> 01:00:56,820","That's so sweet."
A - Very Negative,0.0451,"01:00:59,323 --> 01:01:01,658","I used to sing to my baby."
A - Negative,0.3689,"01:00:59,323 --> 01:01:01,658","I used to sing to my baby."
C - Neutral,0.4960,"01:00:59,323 --> 01:01:01,658","I used to sing to my baby."
D - Positive,0.0783,"01:00:59,323 --> 01:01:01,658","I used to sing to my baby."
E - Very Positive,0.0117,"01:00:59,323 --> 01:01:01,658","I used to sing to my baby."
A - Very Negative,0.0071,"01:01:05,371 --> 01:01:07,497","I hope I see her soon."
A - Negative,0.0206,"01:01:05,371 --> 01:01:07,497","I hope I see her soon."
C - Neutral,0.3293,"01:01:05,371 --> 01:01:07,497","I hope I see her soon."
D - Positive,0.5484,"01:01:05,371 --> 01:01:07,497","I hope I see her soon."
E - Very Positive,0.0945,"01:01:05,371 --> 01:01:07,497","I hope I see her soon."
A - Very Negative,0.0809,"01:01:14,255 --> 01:01:16,589","[MAN CONTINUES SINGING]"
A - Negative,0.4654,"01:01:14,255 --> 01:01:16,589","[MAN CONTINUES SINGING]"
C - Neutral,0.2977,"01:01:14,255 --> 01:01:16,589","[MAN CONTINUES SINGING]"
D - Positive,0.1222,"01:01:14,255 --> 01:01:16,589","[MAN CONTINUES SINGING]"
E - Very Positive,0.0337,"01:01:14,255 --> 01:01:16,589","[MAN CONTINUES SINGING]"
A - Very Negative,0.0508,"01:02:08,934 --> 01:02:10,560","[ALARM WAILING]"
A - Negative,0.3014,"01:02:08,934 --> 01:02:10,560","[ALARM WAILING]"
C - Neutral,0.4278,"01:02:08,934 --> 01:02:10,560","[ALARM WAILING]"
D - Positive,0.1823,"01:02:08,934 --> 01:02:10,560","[ALARM WAILING]"
E - Very Positive,0.0377,"01:02:08,934 --> 01:02:10,560","[ALARM WAILING]"
A - Very Negative,0.0070,"01:02:17,651 --> 01:02:21,154","That's nice, Aningaaq."
A - Negative,0.0172,"01:02:17,651 --> 01:02:21,154","That's nice, Aningaaq."
C - Neutral,0.0732,"01:02:17,651 --> 01:02:21,154","That's nice, Aningaaq."
D - Positive,0.7448,"01:02:17,651 --> 01:02:21,154","That's nice, Aningaaq."
E - Very Positive,0.1579,"01:02:17,651 --> 01:02:21,154","That's nice, Aningaaq."
A - Very Negative,0.1008,"01:02:17,651 --> 01:02:21,154","Keep singing, just like that."
A - Negative,0.4295,"01:02:17,651 --> 01:02:21,154","Keep singing, just like that."
C - Neutral,0.2551,"01:02:17,651 --> 01:02:21,154","Keep singing, just like that."
D - Positive,0.1626,"01:02:17,651 --> 01:02:21,154","Keep singing, just like that."
E - Very Positive,0.0520,"01:02:17,651 --> 01:02:21,154","Keep singing, just like that."
A - Very Negative,0.4745,"01:02:22,823 --> 01:02:25,325","Sing me to sleep, and I'll sleep."
A - Negative,0.4659,"01:02:22,823 --> 01:02:25,325","Sing me to sleep, and I'll sleep."
C - Neutral,0.0502,"01:02:22,823 --> 01:02:25,325","Sing me to sleep, and I'll sleep."
D - Positive,0.0025,"01:02:22,823 --> 01:02:25,325","Sing me to sleep, and I'll sleep."
E - Very Positive,0.0069,"01:02:22,823 --> 01:02:25,325","Sing me to sleep, and I'll sleep."
A - Very Negative,0.0316,"01:02:27,036 --> 01:02:30,747","Keep singing."
A - Negative,0.1713,"01:02:27,036 --> 01:02:30,747","Keep singing."
C - Neutral,0.5352,"01:02:27,036 --> 01:02:30,747","Keep singing."
D - Positive,0.2279,"01:02:27,036 --> 01:02:30,747","Keep singing."
E - Very Positive,0.0340,"01:02:27,036 --> 01:02:30,747","Keep singing."
A - Very Negative,0.0044,"01:02:27,036 --> 01:02:30,747","And sing and sing."
A - Negative,0.0462,"01:02:27,036 --> 01:02:30,747","And sing and sing."
C - Neutral,0.7649,"01:02:27,036 --> 01:02:30,747","And sing and sing."
D - Positive,0.1796,"01:02:27,036 --> 01:02:30,747","And sing and sing."
E - Very Positive,0.0048,"01:02:27,036 --> 01:02:30,747","And sing and sing."
A - Very Negative,0.0769,"01:02:41,091 --> 01:02:42,592","[KNOCKING ON WINDOW]"
A - Negative,0.4572,"01:02:41,091 --> 01:02:42,592","[KNOCKING ON WINDOW]"
C - Neutral,0.3314,"01:02:41,091 --> 01:02:42,592","[KNOCKING ON WINDOW]"
D - Positive,0.1047,"01:02:41,091 --> 01:02:42,592","[KNOCKING ON WINDOW]"
E - Very Positive,0.0298,"01:02:41,091 --> 01:02:42,592","[KNOCKING ON WINDOW]"
A - Very Negative,0.2935,"01:03:00,945 --> 01:03:02,570","No, no, no, don't!"
A - Negative,0.6010,"01:03:00,945 --> 01:03:02,570","No, no, no, don't!"
C - Neutral,0.0967,"01:03:00,945 --> 01:03:02,570","No, no, no, don't!"
D - Positive,0.0035,"01:03:00,945 --> 01:03:02,570","No, no, no, don't!"
E - Very Positive,0.0053,"01:03:00,945 --> 01:03:02,570","No, no, no, don't!"
A - Very Negative,0.0495,"01:03:45,656 --> 01:03:48,241","Check your watch."
A - Negative,0.2935,"01:03:45,656 --> 01:03:48,241","Check your watch."
C - Neutral,0.4017,"01:03:45,656 --> 01:03:48,241","Check your watch."
D - Positive,0.2238,"01:03:45,656 --> 01:03:48,241","Check your watch."
E - Very Positive,0.0315,"01:03:45,656 --> 01:03:48,241","Check your watch."
A - Very Negative,0.0189,"01:03:45,656 --> 01:03:48,241","Thirteen hours and 11 minutes."
A - Negative,0.1703,"01:03:45,656 --> 01:03:48,241","Thirteen hours and 11 minutes."
C - Neutral,0.7389,"01:03:45,656 --> 01:03:48,241","Thirteen hours and 11 minutes."
D - Positive,0.0665,"01:03:45,656 --> 01:03:48,241","Thirteen hours and 11 minutes."
E - Very Positive,0.0054,"01:03:45,656 --> 01:03:48,241","Thirteen hours and 11 minutes."
A - Very Negative,0.0583,"01:03:48,492 --> 01:03:51,119","Call Anatoly and tell him he's been bumped."
A - Negative,0.4821,"01:03:48,492 --> 01:03:51,119","Call Anatoly and tell him he's been bumped."
C - Neutral,0.3955,"01:03:48,492 --> 01:03:51,119","Call Anatoly and tell him he's been bumped."
D - Positive,0.0529,"01:03:48,492 --> 01:03:51,119","Call Anatoly and tell him he's been bumped."
E - Very Positive,0.0112,"01:03:48,492 --> 01:03:51,119","Call Anatoly and tell him he's been bumped."
A - Very Negative,0.1233,"01:03:51,370 --> 01:03:53,705","- It's a little gloomy in here, isn't it?"
A - Negative,0.6204,"01:03:51,370 --> 01:03:53,705","- It's a little gloomy in here, isn't it?"
C - Neutral,0.2362,"01:03:51,370 --> 01:03:53,705","- It's a little gloomy in here, isn't it?"
D - Positive,0.0138,"01:03:51,370 --> 01:03:53,705","- It's a little gloomy in here, isn't it?"
E - Very Positive,0.0063,"01:03:51,370 --> 01:03:53,705","- It's a little gloomy in here, isn't it?"
A - Very Negative,0.0108,"01:03:51,370 --> 01:03:53,705","- How did you...?"
A - Negative,0.1503,"01:03:51,370 --> 01:03:53,705","- How did you...?"
C - Neutral,0.7918,"01:03:51,370 --> 01:03:53,705","- How did you...?"
D - Positive,0.0439,"01:03:51,370 --> 01:03:53,705","- How did you...?"
E - Very Positive,0.0032,"01:03:51,370 --> 01:03:53,705","- How did you...?"
A - Very Negative,0.1498,"01:03:53,956 --> 01:03:56,749","- Trust me, it's a hell of a story."
A - Negative,0.6855,"01:03:53,956 --> 01:03:56,749","- Trust me, it's a hell of a story."
C - Neutral,0.1461,"01:03:53,956 --> 01:03:56,749","- Trust me, it's a hell of a story."
D - Positive,0.0122,"01:03:53,956 --> 01:03:56,749","- Trust me, it's a hell of a story."
E - Very Positive,0.0065,"01:03:53,956 --> 01:03:56,749","- Trust me, it's a hell of a story."
A - Very Negative,0.0038,"01:03:53,956 --> 01:03:56,749","- But how did you...?"
A - Negative,0.0432,"01:03:53,956 --> 01:03:56,749","- But how did you...?"
C - Neutral,0.9075,"01:03:53,956 --> 01:03:56,749","- But how did you...?"
D - Positive,0.0435,"01:03:53,956 --> 01:03:56,749","- But how did you...?"
E - Very Positive,0.0021,"01:03:53,956 --> 01:03:56,749","- But how did you...?"
A - Very Negative,0.0410,"01:03:57,001 --> 01:03:58,292","[GRUNTS]"
A - Negative,0.2465,"01:03:57,001 --> 01:03:58,292","[GRUNTS]"
C - Neutral,0.4790,"01:03:57,001 --> 01:03:58,292","[GRUNTS]"
D - Positive,0.1967,"01:03:57,001 --> 01:03:58,292","[GRUNTS]"
E - Very Positive,0.0368,"01:03:57,001 --> 01:03:58,292","[GRUNTS]"
A - Very Negative,0.0340,"01:03:59,253 --> 01:04:00,545","That's better."
A - Negative,0.1158,"01:03:59,253 --> 01:04:00,545","That's better."
C - Neutral,0.2768,"01:03:59,253 --> 01:04:00,545","That's better."
D - Positive,0.4673,"01:03:59,253 --> 01:04:00,545","That's better."
E - Very Positive,0.1060,"01:03:59,253 --> 01:04:00,545","That's better."
A - Very Negative,0.0048,"01:04:01,422 --> 01:04:04,924","I found a little extra... A little extra battery power."
A - Negative,0.0069,"01:04:01,422 --> 01:04:04,924","I found a little extra... A little extra battery power."
C - Neutral,0.0757,"01:04:01,422 --> 01:04:04,924","I found a little extra... A little extra battery power."
D - Positive,0.6006,"01:04:01,422 --> 01:04:04,924","I found a little extra... A little extra battery power."
E - Very Positive,0.3121,"01:04:01,422 --> 01:04:04,924","I found a little extra... A little extra battery power."
A - Very Negative,0.1776,"01:04:05,175 --> 01:04:07,677","It helps that I didn't have you around to distract me."
A - Negative,0.3570,"01:04:05,175 --> 01:04:07,677","It helps that I didn't have you around to distract me."
C - Neutral,0.1977,"01:04:05,175 --> 01:04:07,677","It helps that I didn't have you around to distract me."
D - Positive,0.1654,"01:04:05,175 --> 01:04:07,677","It helps that I didn't have you around to distract me."
E - Very Positive,0.1023,"01:04:05,175 --> 01:04:07,677","It helps that I didn't have you around to distract me."
A - Very Negative,0.0533,"01:04:07,928 --> 01:04:10,179","I have to say, I'm glad to see you."
A - Negative,0.2026,"01:04:07,928 --> 01:04:10,179","I have to say, I'm glad to see you."
C - Neutral,0.1565,"01:04:07,928 --> 01:04:10,179","I have to say, I'm glad to see you."
D - Positive,0.4887,"01:04:07,928 --> 01:04:10,179","I have to say, I'm glad to see you."
E - Very Positive,0.0988,"01:04:07,928 --> 01:04:10,179","I have to say, I'm glad to see you."
A - Very Negative,0.0685,"01:04:10,431 --> 01:04:12,265","I didn't think you were gonna make it."
A - Negative,0.4228,"01:04:10,431 --> 01:04:12,265","I didn't think you were gonna make it."
C - Neutral,0.3611,"01:04:10,431 --> 01:04:12,265","I didn't think you were gonna make it."
D - Positive,0.1256,"01:04:10,431 --> 01:04:12,265","I didn't think you were gonna make it."
E - Very Positive,0.0219,"01:04:10,431 --> 01:04:12,265","I didn't think you were gonna make it."
A - Very Negative,0.0205,"01:04:12,516 --> 01:04:13,933","Did you find the vodka?"
A - Negative,0.3964,"01:04:12,516 --> 01:04:13,933","Did you find the vodka?"
C - Neutral,0.5584,"01:04:12,516 --> 01:04:13,933","Did you find the vodka?"
D - Positive,0.0224,"01:04:12,516 --> 01:04:13,933","Did you find the vodka?"
E - Very Positive,0.0023,"01:04:12,516 --> 01:04:13,933","Did you find the vodka?"
A - Very Negative,0.0497,"01:04:15,436 --> 01:04:18,646","- You never told me where it was, so... - Oh, well..."
A - Negative,0.4965,"01:04:15,436 --> 01:04:18,646","- You never told me where it was, so... - Oh, well..."
C - Neutral,0.3846,"01:04:15,436 --> 01:04:18,646","- You never told me where it was, so... - Oh, well..."
D - Positive,0.0609,"01:04:15,436 --> 01:04:18,646","- You never told me where it was, so... - Oh, well..."
E - Very Positive,0.0083,"01:04:15,436 --> 01:04:18,646","- You never told me where it was, so... - Oh, well..."
A - Very Negative,0.0267,"01:04:18,897 --> 01:04:20,440","Ah, ah!"
A - Negative,0.1290,"01:04:18,897 --> 01:04:20,440","Ah, ah!"
C - Neutral,0.5120,"01:04:18,897 --> 01:04:20,440","Ah, ah!"
D - Positive,0.2821,"01:04:18,897 --> 01:04:20,440","Ah, ah!"
E - Very Positive,0.0502,"01:04:18,897 --> 01:04:20,440","Ah, ah!"
A - Very Negative,0.0567,"01:04:20,691 --> 01:04:22,233","[BOTH SIGH]"
A - Negative,0.3464,"01:04:20,691 --> 01:04:22,233","[BOTH SIGH]"
C - Neutral,0.4171,"01:04:20,691 --> 01:04:22,233","[BOTH SIGH]"
D - Positive,0.1463,"01:04:20,691 --> 01:04:22,233","[BOTH SIGH]"
E - Very Positive,0.0336,"01:04:20,691 --> 01:04:22,233","[BOTH SIGH]"
A - Very Negative,0.0299,"01:04:24,236 --> 01:04:25,778","To Anatoly."
A - Negative,0.2521,"01:04:24,236 --> 01:04:25,778","To Anatoly."
C - Neutral,0.6452,"01:04:24,236 --> 01:04:25,778","To Anatoly."
D - Positive,0.0658,"01:04:24,236 --> 01:04:25,778","To Anatoly."
E - Very Positive,0.0071,"01:04:24,236 --> 01:04:25,778","To Anatoly."
A - Very Negative,0.0689,"01:04:26,530 --> 01:04:28,406","[SPEAKS IN RUSSIAN]"
A - Negative,0.3929,"01:04:26,530 --> 01:04:28,406","[SPEAKS IN RUSSIAN]"
C - Neutral,0.3631,"01:04:26,530 --> 01:04:28,406","[SPEAKS IN RUSSIAN]"
D - Positive,0.1397,"01:04:26,530 --> 01:04:28,406","[SPEAKS IN RUSSIAN]"
E - Very Positive,0.0354,"01:04:26,530 --> 01:04:28,406","[SPEAKS IN RUSSIAN]"
A - Very Negative,0.0185,"01:04:32,536 --> 01:04:35,288","Huh?"
A - Negative,0.2084,"01:04:32,536 --> 01:04:35,288","Huh?"
C - Neutral,0.6845,"01:04:32,536 --> 01:04:35,288","Huh?"
D - Positive,0.0782,"01:04:32,536 --> 01:04:35,288","Huh?"
E - Very Positive,0.0104,"01:04:32,536 --> 01:04:35,288","Huh?"
A - Very Negative,0.0068,"01:04:32,536 --> 01:04:35,288","No?"
A - Negative,0.1077,"01:04:32,536 --> 01:04:35,288","No?"
C - Neutral,0.8813,"01:04:32,536 --> 01:04:35,288","No?"
D - Positive,0.0033,"01:04:32,536 --> 01:04:35,288","No?"
E - Very Positive,0.0008,"01:04:32,536 --> 01:04:35,288","No?"
A - Very Negative,0.0034,"01:04:32,536 --> 01:04:35,288","All right."
A - Negative,0.0098,"01:04:32,536 --> 01:04:35,288","All right."
C - Neutral,0.4119,"01:04:32,536 --> 01:04:35,288","All right."
D - Positive,0.5244,"01:04:32,536 --> 01:04:35,288","All right."
E - Very Positive,0.0505,"01:04:32,536 --> 01:04:35,288","All right."
A - Very Negative,0.0513,"01:04:36,331 --> 01:04:37,790","Let's get out of here."
A - Negative,0.3932,"01:04:36,331 --> 01:04:37,790","Let's get out of here."
C - Neutral,0.4506,"01:04:36,331 --> 01:04:37,790","Let's get out of here."
D - Positive,0.0923,"01:04:36,331 --> 01:04:37,790","Let's get out of here."
E - Very Positive,0.0126,"01:04:36,331 --> 01:04:37,790","Let's get out of here."
A - Very Negative,0.0026,"01:04:39,585 --> 01:04:41,502","The Chinese station's about 100 miles."
